Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
1202.85,69.89,1199,70.0,81,73.64,207
1203.84,69.4,1200,70.0,81,73.7,207
1204.85,69.89,1201,70.0,81,73.65,207
1205.86,69.89,1202,70.0,81,73.65,207
1206.85,69.89,1203,70.0,81,73.65,207
1207.86,69.4,1204,70.0,81,73.71,207
1208.86,69.4,1205,70.0,81,73.72,207
1209.86,69.4,1206,70.0,81,73.73,207
1210.86,69.4,1207,70.0,81,73.73,207
1211.87,69.4,1208,70.0,81,73.74,207
1212.86,69.4,1209,70.0,81,73.75,207
1213.87,69.4,1210,70.0,81,73.75,207
1214.86,69.4,1211,70.0,81,73.76,207
1215.87,69.4,1212,70.0,81,73.77,207
1216.86,69.4,1213,70.0,81,73.77,207
1217.87,69.4,1214,70.0,81,73.78,207
1218.86,69.4,1215,70.0,81,73.79,207
1219.87,69.4,1216,70.0,81,73.8,207
1220.86,68.91,1217,70.0,81,73.86,207
1221.87,69.4,1218,70.0,81,73.81,207
1222.88,69.4,1219,70.0,81,73.82,207
1223.87,69.4,1220,70.0,81,73.83,207
1224.88,69.4,1221,70.0,81,73.84,207
1225.87,69.4,1222,70.0,81,73.84,207
1226.88,69.4,1223,70.0,81,73.85,207
1227.87,69.4,1224,70.0,81,73.86,207
1228.88,69.4,1225,70.0,81,73.86,207
1229.87,68.91,1226,70.0,81,73.93,207
1230.88,68.43,1227,70.0,82,74.0,210
1231.88,69.4,1228,70.0,81,73.9,207
1232.88,68.91,1229,70.0,81,73.97,207
1233.88,69.4,1230,70.0,81,73.92,207
1234.89,69.4,1231,70.0,81,73.93,207
1235.88,69.4,1232,70.0,81,73.93,207
1236.89,69.4,1233,70.0,81,73.94,207
1237.89,68.91,1234,70.0,82,74.01,210
1238.89,69.89,1235,70.0,81,73.9,207
1239.9,68.91,1236,70.0,82,74.02,210
1240.89,68.91,1237,70.0,82,74.03,210
1241.9,69.4,1238,70.0,81,73.99,207
1242.89,69.4,1239,70.0,81,73.99,207
1243.9,69.4,1240,70.0,82,74.0,210
1244.89,68.91,1241,70.0,82,74.07,210
1245.9,69.4,1242,70.0,82,74.02,210
1246.89,69.4,1243,70.0,82,74.03,210
1247.9,69.4,1244,70.0,82,74.04,210
1248.89,68.91,1245,70.0,82,74.1,210
1249.9,68.43,1246,70.0,82,74.17,210
1250.89,68.91,1247,70.0,82,74.13,210
1251.9,68.91,1248,70.0,82,74.14,210
1252.91,68.91,1249,70.0,82,74.16,210
1253.9,68.91,1250,70.0,82,74.17,210
1254.91,68.91,1251,70.0,82,74.18,210
1255.9,68.91,1252,70.0,82,74.2,210
1256.91,68.91,1253,70.0,82,74.21,210
1257.91,69.4,1254,70.0,82,74.16,210
1258.91,68.91,1255,70.0,82,74.23,210
1259.91,68.43,1256,70.0,82,74.3,210
1260.92,68.91,1257,70.0,82,74.26,210
1261.91,68.91,1258,70.0,82,74.27,210
1262.92,68.91,1259,70.0,82,74.28,210
1263.91,68.91,1260,70.0,82,74.3,210
1264.92,68.91,1261,70.0,82,74.31,210
1265.91,68.91,1262,70.0,82,74.32,210
1266.92,68.91,1263,70.0,82,74.33,210
1267.91,68.91,1264,70.0,82,74.35,210
1268.92,68.43,1265,70.0,82,74.42,210
1269.93,68.91,1266,70.0,82,74.38,210
1270.92,68.91,1267,70.0,82,74.39,210
1271.93,68.91,1268,70.0,82,74.4,210
1272.92,68.91,1269,70.0,82,74.42,210
1273.93,68.91,1270,70.0,82,74.43,210
1274.92,68.91,1271,70.0,82,74.44,210
1275.93,68.91,1272,70.0,82,74.45,210
1276.92,69.4,1273,70.0,82,74.41,210
1277.93,68.43,1274,70.0,82,74.53,210
1278.92,68.43,1275,70.0,82,74.55,210
1279.93,68.91,1276,70.0,82,74.51,210
1280.93,68.91,1277,70.0,82,74.52,210
1281.93,68.91,1278,70.0,82,74.54,210
1282.93,68.91,1279,70.0,82,74.55,210
1283.94,68.91,1280,70.0,82,74.56,210
1284.94,68.91,1281,70.0,82,74.57,210
1285.94,68.43,1282,70.0,82,74.64,210
1286.94,68.43,1283,70.0,82,74.66,210
1287.94,68.43,1284,70.0,82,74.68,210
1288.95,68.43,1285,70.0,82,74.7,210
1289.94,68.91,1286,70.0,82,74.66,210
1290.95,68.91,1287,70.0,82,74.67,210
1291.94,68.91,1288,70.0,82,74.68,210
1292.95,68.43,1289,70.0,82,74.76,210
1293.94,68.91,1290,70.0,82,74.72,210
1294.95,68.91,1291,70.0,82,74.73,210
1295.94,69.4,1292,70.0,82,74.68,210
1296.95,68.43,1293,70.0,82,74.81,210
1297.94,68.43,1294,70.0,82,74.82,210
1298.95,68.43,1295,70.0,82,74.84,210
1299.96,68.91,1296,70.0,82,74.8,210
1300.95,68.91,1297,70.0,82,74.82,210
1301.96,68.43,1298,70.0,82,74.89,210
1302.95,68.91,1299,70.0,82,74.85,210
1303.96,68.91,1300,70.0,82,74.86,210
1304.95,68.43,1301,70.0,82,74.93,210
1305.96,68.43,1302,70.0,82,74.95,210
1306.96,67.45,1303,70.0,83,75.08,213
1307.96,68.43,1304,70.0,82,75.0,210
1308.96,68.91,1305,70.0,82,74.96,210
1309.97,68.43,1306,70.0,83,75.03,213
1310.96,68.91,1307,70.0,82,74.99,210
1311.97,68.91,1308,70.0,82,75.0,210
1312.96,68.43,1309,70.0,83,75.07,213
1313.97,68.91,1310,70.0,83,75.03,213
1314.98,68.91,1311,70.0,83,75.04,213
1315.97,67.94,1312,70.0,83,75.17,213
1316.98,68.43,1313,70.0,83,75.14,213
1317.97,68.43,1314,70.0,83,75.16,213
1318.98,68.43,1315,70.0,83,75.18,213
1319.97,68.43,1316,70.0,83,75.19,213
1320.98,68.91,1317,70.0,83,75.15,213
1321.97,68.43,1318,70.0,83,75.22,213
1322.98,68.43,1319,70.0,83,75.24,213
1323.97,68.43,1320,70.0,83,75.26,213
1324.98,68.43,1321,70.0,83,75.28,213
1325.97,67.45,1322,70.0,83,75.42,213
1326.98,68.43,1323,70.0,83,75.33,213
1327.98,68.43,1324,70.0,83,75.35,213
1328.98,68.91,1325,70.0,83,75.31,213
1329.99,68.43,1326,70.0,83,75.38,213
1330.98,68.43,1327,70.0,83,75.4,213
1331.99,68.43,1328,70.0,83,75.41,213
1332.99,68.43,1329,70.0,83,75.43,213
1333.99,69.4,1330,70.0,83,75.33,213
1334.99,67.94,1331,70.0,83,75.52,213
1336.0,68.43,1332,70.0,83,75.48,213
1336.99,68.43,1333,70.0,83,75.5,213
1338.0,68.43,1334,70.0,83,75.52,213
1338.99,68.43,1335,70.0,83,75.54,213
1340.0,68.43,1336,70.0,83,75.55,213
1340.99,68.43,1337,70.0,83,75.57,213
1342.0,68.43,1338,70.0,83,75.59,213
1342.99,68.43,1339,70.0,83,75.61,213
1344.0,68.43,1340,70.0,83,75.63,213
1344.99,67.45,1341,70.0,83,75.76,213
1346.0,68.43,1342,70.0,83,75.68,213
1347.01,68.43,1343,70.0,83,75.69,213
1348.0,68.43,1344,70.0,83,75.71,213
1349.01,68.43,1345,70.0,83,75.73,213
1350.0,68.43,1346,70.0,83,75.75,213
1351.01,68.43,1347,70.0,83,75.77,213
1352.0,68.43,1348,70.0,83,75.79,213
1353.01,69.4,1349,70.0,83,75.69,213
1354.01,67.94,1350,70.0,83,75.87,213
1355.01,68.43,1351,70.0,83,75.84,213
1356.01,68.43,1352,70.0,83,75.85,213
1357.01,68.43,1353,70.0,83,75.87,213
1358.01,68.43,1354,70.0,83,75.89,213
1359.02,68.43,1355,70.0,83,75.91,213
1360.01,68.43,1356,70.0,83,75.93,213
1361.02,68.43,1357,70.0,83,75.95,213
1362.03,68.43,1358,70.0,83,75.96,213
1363.02,68.43,1359,70.0,83,75.98,213
1364.03,67.45,1360,70.0,84,76.12,216
1365.02,68.43,1361,70.0,84,76.03,216
1366.03,68.43,1362,70.0,84,76.05,216
1367.02,68.43,1363,70.0,84,76.07,216
1368.03,68.91,1364,70.0,84,76.03,216
1369.02,68.91,1365,70.0,84,76.04,216
1370.03,68.43,1366,70.0,84,76.11,216
1371.02,68.91,1367,70.0,84,76.07,216
1372.03,69.4,1368,70.0,84,76.02,216
1373.02,68.43,1369,70.0,84,76.15,216
1374.03,68.43,1370,70.0,84,76.17,216
1375.02,68.43,1371,70.0,84,76.19,216
1376.03,68.43,1372,70.0,84,76.2,216
1377.04,68.43,1373,70.0,84,76.22,216
1378.03,68.43,1374,70.0,84,76.24,216
1379.04,68.91,1375,70.0,84,76.2,216
1380.04,68.43,1376,70.0,84,76.27,216
1381.04,68.43,1377,70.0,84,76.29,216
1382.04,68.43,1378,70.0,84,76.31,216
1383.04,67.45,1379,70.0,84,76.44,216
1384.04,68.43,1380,70.0,84,76.36,216
1385.05,68.43,1381,70.0,84,76.37,216
1386.04,68.91,1382,70.0,84,76.33,216
1387.05,68.91,1383,70.0,84,76.35,216
1388.04,68.91,1384,70.0,84,76.36,216
1389.05,68.91,1385,70.0,84,76.37,216
1390.04,68.91,1386,70.0,84,76.38,216
1391.05,69.4,1387,70.0,84,76.34,216
1392.04,68.43,1388,70.0,84,76.46,216
1393.05,68.91,1389,70.0,84,76.42,216
1394.06,68.91,1390,70.0,84,76.43,216
1395.05,68.91,1391,70.0,84,76.45,216
1396.06,68.91,1392,70.0,84,76.46,216
1397.05,68.91,1393,70.0,84,76.47,216
1398.06,68.91,1394,70.0,84,76.49,216
1399.05,68.91,1395,70.0,84,76.5,216
1400.06,68.91,1396,70.0,84,76.51,216
1401.05,68.43,1397,70.0,84,76.58,216
1402.06,67.94,1398,70.0,84,76.66,216
1403.06,68.91,1399,70.0,84,76.57,216
1404.06,68.91,1400,70.0,84,76.58,216
1405.06,68.91,1401,70.0,84,76.59,216
1406.07,68.91,1402,70.0,84,76.6,216
1407.06,68.91,1403,70.0,84,76.62,216
1408.07,68.91,1404,70.0,84,76.63,216
1409.08,68.91,1405,70.0,84,76.64,216
1410.07,69.89,1406,70.0,84,76.54,216
1411.08,68.43,1407,70.0,84,76.71,216
1412.07,68.91,1408,70.0,84,76.67,216
1413.08,68.91,1409,70.0,84,76.69,216
1414.07,68.91,1410,70.0,84,76.7,216
1415.08,68.91,1411,70.0,84,76.71,216
1416.07,68.91,1412,70.0,84,76.72,216
1417.08,68.91,1413,70.0,84,76.74,216
1418.07,68.91,1414,70.0,84,76.75,216
1419.08,68.91,1415,70.0,84,76.76,216
1420.07,68.91,1416,70.0,84,76.77,216
1421.08,67.94,1417,70.0,84,76.91,216
1422.07,68.91,1418,70.0,84,76.81,216
1423.08,68.91,1419,70.0,84,76.82,216
1424.09,68.91,1420,70.0,84,76.84,216
1425.08,68.91,1421,70.0,84,76.85,216
1426.09,68.91,1422,70.0,84,76.86,216
1427.09,68.91,1423,70.0,84,76.87,216
1428.09,68.91,1424,70.0,84,76.89,216
1429.09,69.4,1425,70.0,84,76.84,216
1430.09,68.43,1426,70.0,84,76.97,216
1431.09,68.91,1427,70.0,84,76.93,216
1432.1,68.91,1428,70.0,84,76.94,216
1433.09,68.91,1429,70.0,84,76.95,216
1434.1,68.91,1430,70.0,84,76.96,216
1435.09,68.91,1431,70.0,84,76.98,216
1436.1,68.91,1432,70.0,84,76.99,216
1437.09,68.91,1433,70.0,85,77.0,218
1438.1,68.91,1434,70.0,85,77.01,218
1439.11,68.91,1435,70.0,85,77.03,218
1440.1,67.94,1436,70.0,85,77.16,218
1441.11,68.91,1437,70.0,85,77.06,218
1442.1,68.91,1438,70.0,85,77.08,218
1443.11,68.91,1439,70.0,85,77.09,218
1444.1,68.91,1440,70.0,85,77.1,218
1445.11,68.91,1441,70.0,85,77.11,218
1446.1,69.4,1442,70.0,85,77.07,218
1447.11,68.91,1443,70.0,85,77.13,218
1448.1,69.4,1444,70.0,85,77.09,218
1449.11,68.91,1445,70.0,85,77.15,218
1450.11,68.91,1446,70.0,85,77.17,218
1451.11,69.4,1447,70.0,85,77.12,218
1452.11,69.4,1448,70.0,85,77.13,218
1453.12,69.4,1449,70.0,85,77.13,218
1454.11,68.91,1450,70.0,85,77.2,218
1455.12,68.91,1451,70.0,85,77.21,218
1456.12,68.91,1452,70.0,85,77.22,218
1457.12,68.91,1453,70.0,85,77.24,218
1458.13,68.91,1454,70.0,85,77.25,218
1459.12,68.43,1455,70.0,85,77.32,218
1460.13,69.4,1456,70.0,85,77.22,218
1461.12,68.91,1457,70.0,85,77.29,218
1462.13,68.91,1458,70.0,85,77.3,218
1463.12,68.91,1459,70.0,85,77.31,218
1464.13,68.91,1460,70.0,85,77.33,218
1465.12,69.4,1461,70.0,85,77.28,218
1466.13,69.4,1462,70.0,85,77.29,218
1467.12,69.89,1463,70.0,85,77.23,218
1468.13,68.91,1464,70.0,85,77.35,218
1469.12,68.91,1465,70.0,85,77.37,218
1470.13,68.91,1466,70.0,85,77.38,218
1471.14,68.91,1467,70.0,85,77.39,218
1472.13,69.4,1468,70.0,85,77.35,218
1473.14,69.4,1469,70.0,85,77.35,218
1474.13,69.4,1470,70.0,85,77.36,218
1475.14,69.4,1471,70.0,85,77.37,218
1476.14,68.91,1472,70.0,85,77.43,218
1477.14,69.4,1473,70.0,85,77.39,218
1478.14,68.43,1474,70.0,85,77.51,218
1479.15,68.91,1475,70.0,85,77.47,218
1480.14,68.91,1476,70.0,85,77.48,218
1481.15,68.91,1477,70.0,85,77.49,218
1482.14,69.4,1478,70.0,85,77.45,218
1483.15,69.4,1479,70.0,85,77.46,218
1484.14,69.4,1480,70.0,85,77.46,218
1485.15,69.4,1481,70.0,85,77.47,218
1486.16,69.89,1482,70.0,85,77.42,218
1487.15,68.91,1483,70.0,85,77.54,218
1488.16,69.4,1484,70.0,85,77.49,218
1489.15,69.4,1485,70.0,85,77.5,218
1490.16,69.4,1486,70.0,85,77.5,218
1491.15,69.4,1487,70.0,85,77.51,218
1492.16,69.4,1488,70.0,85,77.52,218
1493.15,69.4,1489,70.0,85,77.53,218
1494.16,69.4,1490,70.0,85,77.53,218
1495.15,69.4,1491,70.0,85,77.54,218
1496.16,69.4,1492,70.0,85,77.55,218
1497.16,68.43,1493,70.0,85,77.67,218
1498.21,69.4,1494,70.0,85,77.57,218
1499.24,69.4,1495,70.0,85,77.58,218
1500.29,69.4,1496,70.0,85,77.59,218
1501.31,69.4,1497,70.0,85,77.59,218
1502.35,69.4,1498,70.0,85,77.6,218
1503.38,69.4,1499,70.0,85,77.61,218
